accident,where,,time,whether,state,
負傷,神戸市西区,0109,7,晴,乾燥,20180109
負傷,神戸市西区,0109,7,曇,乾燥,20180109
負傷,神戸市西区,0109,7,曇,乾燥,20180109
負傷,神戸市中央区,0110,11,曇,乾燥,20180110
負傷,神戸市中央区,0110,13,雨,湿潤,20180110
負傷,神戸市中央区,0110,15,雨,湿潤,20180110
負傷,神戸市東灘区,0110,13,雨,湿潤,20180110
負傷,神戸市灘区,0110,15,曇,湿潤,20180110
負傷,神戸市兵庫区,0110,17,雨,湿潤,20180110
負傷,神戸市北区,0110,17,雨,湿潤,20180110
負傷,神戸市北区,0110,20,曇,湿潤,20180110
負傷,神戸市長田区,0110,16,雨,湿潤,20180110
負傷,神戸市長田区,0110,22,曇,乾燥,20180110
負傷,神戸市長田区,0110,16,雨,湿潤,20180110
負傷,神戸市須磨区,0110,8,晴,乾燥,20180110
負傷,神戸市垂水区,0110,18,雨,湿潤,20180110
負傷,神戸市西区,0110,7,晴,乾燥,20180110
負傷,神戸市西区,0110,8,晴,乾燥,20180110
負傷,神戸市西区,0110,12,雨,湿潤,20180110
負傷,神戸市西区,0110,12,雨,湿潤,20180110
負傷,神戸市西区,0110,19,曇,乾燥,20180110
負傷,神戸市西区,0110,19,曇,乾燥,20180110
負傷,神戸市西区,0110,8,晴,乾燥,20180110
負傷,神戸市中央区,0111,15,晴,乾燥,20180111
負傷,神戸市中央区,0111,13,晴,乾燥,20180111
負傷,神戸市灘区,0111,11,晴,乾燥,20180111
負傷,神戸市兵庫区,0111,18,晴,乾燥,20180111
負傷,神戸市兵庫区,0111,16,晴,乾燥,20180111
負傷,神戸市北区,0111,10,曇,湿潤,20180111
負傷,神戸市北区,0111,15,晴,乾燥,20180111
負傷,神戸市北区,0111,20,晴,乾燥,20180111
負傷,神戸市垂水区,0111,13,晴,乾燥,20180111
負傷,神戸市西区,0111,11,晴,乾燥,20180111
負傷,神戸市西区,0111,17,晴,乾燥,20180111
負傷,神戸市中央区,0112,14,晴,乾燥,20180112
負傷,神戸市中央区,0112,16,晴,乾燥,20180112
負傷,神戸市中央区,0112,7,晴,乾燥,20180112
負傷,神戸市中央区,0112,8,晴,乾燥,20180112
負傷,神戸市中央区,0112,16,晴,乾燥,20180112
負傷,神戸市東灘区,0112,17,晴,乾燥,20180112
負傷,神戸市東灘区,0112,18,晴,乾燥,20180112
負傷,神戸市灘区,0112,0,晴,乾燥,20180112
負傷,神戸市兵庫区,0112,6,晴,乾燥,20180112
負傷,神戸市兵庫区,0112,16,晴,乾燥,20180112
負傷,神戸市長田区,0112,17,晴,乾燥,20180112
負傷,神戸市垂水区,0112,8,晴,乾燥,20180112
負傷,神戸市西区,0112,5,晴,乾燥,20180112
負傷,神戸市西区,0112,8,晴,乾燥,20180112
負傷,神戸市西区,0112,8,晴,乾燥,20180112
負傷,神戸市西区,0112,10,晴,乾燥,20180112
負傷,神戸市中央区,0113,6,晴,乾燥,20180113
負傷,神戸市中央区,0113,17,晴,乾燥,20180113
負傷,神戸市中央区,0113,14,晴,乾燥,20180113
負傷,神戸市東灘区,0113,9,晴,乾燥,20180113
負傷,神戸市東灘区,0113,17,晴,乾燥,20180113
負傷,神戸市灘区,0113,12,晴,乾燥,20180113
負傷,神戸市兵庫区,0113,8,晴,乾燥,20180113
負傷,神戸市北区,0113,10,晴,乾燥,20180113
負傷,神戸市北区,0113,14,晴,乾燥,20180113
負傷,神戸市長田区,0113,13,晴,乾燥,20180113
負傷,神戸市長田区,0113,14,晴,乾燥,20180113
死亡,神戸市須磨区,0113,8,晴,乾燥,20180113
負傷,神戸市垂水区,0113,19,晴,乾燥,20180113
負傷,神戸市垂水区,0113,10,晴,乾燥,20180113
負傷,神戸市垂水区,0113,13,晴,乾燥,20180113
負傷,神戸市垂水区,0113,14,晴,乾燥,20180113
負傷,神戸市西区,0113,18,晴,乾燥,20180113
負傷,神戸市西区,0113,20,晴,乾燥,20180113
負傷,神戸市中央区,0114,23,晴,乾燥,20180114
負傷,神戸市東灘区,0114,4,晴,乾燥,20180114
負傷,神戸市灘区,0114,10,晴,乾燥,20180114
負傷,神戸市灘区,0114,15,晴,乾燥,20180114
負傷,神戸市北区,0114,16,晴,乾燥,20180114
負傷,神戸市北区,0114,10,曇,乾燥,20180114
負傷,神戸市長田区,0114,16,晴,乾燥,20180114
負傷,神戸市長田区,0114,23,晴,乾燥,20180114
負傷,神戸市垂水区,0114,10,晴,乾燥,20180114
負傷,神戸市垂水区,0114,14,曇,乾燥,20180114
負傷,神戸市西区,0114,10,曇,乾燥,20180114
負傷,神戸市西区,0114,21,晴,乾燥,20180114
負傷,神戸市中央区,0115,13,晴,乾燥,20180115
負傷,神戸市中央区,0115,11,晴,乾燥,20180115
負傷,神戸市中央区,0115,16,晴,乾燥,20180115
負傷,神戸市中央区,0115,8,晴,乾燥,20180115
負傷,神戸市中央区,0115,8,晴,乾燥,20180115
負傷,神戸市中央区,0115,14,晴,乾燥,20180115
負傷,神戸市灘区,0115,18,晴,乾燥,20180115
負傷,神戸市兵庫区,0115,7,晴,乾燥,20180115
負傷,神戸市北区,0115,7,晴,乾燥,20180115
負傷,神戸市北区,0115,8,晴,乾燥,20180115
負傷,神戸市北区,0115,18,晴,乾燥,20180115
負傷,神戸市長田区,0115,7,晴,乾燥,20180115
負傷,神戸市長田区,0115,14,晴,乾燥,20180115
負傷,神戸市須磨区,0115,11,晴,乾燥,20180115
負傷,神戸市須磨区,0115,19,晴,乾燥,20180115
負傷,神戸市須磨区,0115,19,晴,乾燥,20180115
負傷,神戸市垂水区,0115,8,晴,乾燥,20180115
負傷,神戸市垂水区,0115,21,晴,乾燥,20180115
負傷,神戸市西区,0115,10,晴,乾燥,20180115
負傷,神戸市西区,0115,11,晴,乾燥,20180115
負傷,神戸市西区,0115,8,曇,乾燥,20180115
負傷,神戸市西区,0115,15,晴,乾燥,20180115
負傷,神戸市西区,0115,18,晴,乾燥,20180115
負傷,神戸市西区,0115,8,晴,乾燥,20180115
負傷,神戸市中央区,0116,9,晴,乾燥,20180116
負傷,神戸市中央区,0116,17,晴,乾燥,20180116
負傷,神戸市灘区,0116,15,晴,乾燥,20180116
負傷,神戸市兵庫区,0116,6,晴,乾燥,20180116
負傷,神戸市兵庫区,0116,12,晴,乾燥,20180116
負傷,神戸市北区,0116,11,晴,乾燥,20180116
負傷,神戸市北区,0116,15,晴,乾燥,20180116
負傷,神戸市北区,0116,7,晴,乾燥,20180116
負傷,神戸市長田区,0116,17,晴,乾燥,20180116
負傷,神戸市長田区,0116,19,曇,乾燥,20180116
負傷,神戸市須磨区,0116,17,晴,乾燥,20180116
負傷,神戸市須磨区,0116,15,晴,乾燥,20180116
負傷,神戸市垂水区,0116,15,曇,乾燥,20180116
負傷,神戸市垂水区,0116,17,晴,乾燥,20180116
負傷,神戸市西区,0116,13,晴,乾燥,20180116
負傷,神戸市西区,0116,19,晴,乾燥,20180116
負傷,神戸市西区,0116,12,晴,乾燥,20180116
負傷,神戸市中央区,0117,11,曇,乾燥,20180117
負傷,神戸市中央区,0117,19,曇,湿潤,20180117
負傷,神戸市中央区,0117,10,雨,湿潤,20180117
負傷,神戸市中央区,0117,7,雨,湿潤,20180117
負傷,神戸市東灘区,0117,11,雨,湿潤,20180117
負傷,神戸市灘区,0117,8,雨,湿潤,20180117
負傷,神戸市兵庫区,0117,7,雨,湿潤,20180117
負傷,神戸市兵庫区,0117,7,雨,湿潤,20180117
負傷,神戸市兵庫区,0117,13,曇,乾燥,20180117
負傷,神戸市兵庫区,0117,22,曇,乾燥,20180117
負傷,神戸市北区,0117,13,曇,湿潤,20180117
負傷,神戸市北区,0117,7,雨,湿潤,20180117
負傷,神戸市北区,0117,18,曇,湿潤,20180117
負傷,神戸市北区,0117,7,雨,湿潤,20180117
負傷,神戸市北区,0117,7,雨,湿潤,20180117
負傷,神戸市長田区,0117,18,曇,湿潤,20180117
負傷,神戸市須磨区,0117,19,曇,乾燥,20180117
負傷,神戸市西区,0117,8,雨,湿潤,20180117
負傷,神戸市西区,0117,7,雨,湿潤,20180117
負傷,神戸市西区,0117,10,雨,湿潤,20180117
負傷,神戸市西区,0117,4,晴,湿潤,20180117
負傷,神戸市西区,0117,17,雨,湿潤,20180117
負傷,神戸市西区,0117,18,曇,湿潤,20180117
負傷,神戸市西区,0117,10,雨,湿潤,20180117
負傷,神戸市中央区,0118,8,晴,乾燥,20180118
負傷,神戸市中央区,0118,18,晴,乾燥,20180118
負傷,神戸市中央区,0118,6,晴,乾燥,20180118
負傷,神戸市中央区,0118,7,晴,乾燥,20180118
負傷,神戸市中央区,0118,15,晴,乾燥,20180118
負傷,神戸市灘区,0118,10,晴,乾燥,20180118
負傷,神戸市灘区,0118,19,晴,乾燥,20180118
負傷,神戸市兵庫区,0118,16,晴,乾燥,20180118
負傷,神戸市北区,0118,7,晴,乾燥,20180118
負傷,神戸市長田区,0118,13,晴,乾燥,20180118
負傷,神戸市須磨区,0118,8,晴,湿潤,20180118
負傷,神戸市垂水区,0118,6,晴,乾燥,20180118
負傷,神戸市垂水区,0118,18,晴,乾燥,20180118
負傷,神戸市西区,0118,7,晴,乾燥,20180118
負傷,神戸市西区,0118,9,晴,乾燥,20180118
負傷,神戸市西区,0118,18,晴,乾燥,20180118
負傷,神戸市中央区,0119,9,晴,乾燥,20180119
負傷,神戸市中央区,0119,13,晴,乾燥,20180119
負傷,神戸市中央区,0119,18,晴,乾燥,20180119
負傷,神戸市中央区,0119,7,晴,乾燥,20180119
負傷,神戸市中央区,0119,8,晴,乾燥,20180119
負傷,神戸市中央区,0119,13,晴,乾燥,20180119
負傷,神戸市東灘区,0119,17,晴,乾燥,20180119
負傷,神戸市灘区,0119,10,晴,乾燥,20180119
負傷,神戸市兵庫区,0119,18,曇,乾燥,20180119
負傷,神戸市北区,0119,13,晴,乾燥,20180119
負傷,神戸市長田区,0119,8,晴,乾燥,20180119
負傷,神戸市長田区,0119,13,晴,乾燥,20180119
負傷,神戸市長田区,0119,18,晴,乾燥,20180119
負傷,神戸市長田区,0119,7,晴,乾燥,20180119
負傷,神戸市長田区,0119,19,晴,乾燥,20180119
負傷,神戸市須磨区,0119,7,晴,乾燥,20180119
負傷,神戸市須磨区,0119,6,晴,乾燥,20180119
死亡,神戸市須磨区,0119,20,晴,乾燥,20180119
負傷,神戸市垂水区,0119,10,晴,乾燥,20180119
負傷,神戸市垂水区,0119,19,晴,乾燥,20180119
負傷,神戸市垂水区,0119,16,晴,乾燥,20180119
負傷,神戸市垂水区,0119,21,晴,乾燥,20180119
負傷,神戸市西区,0119,16,晴,乾燥,20180119
負傷,神戸市中央区,0120,8,晴,乾燥,20180120
負傷,神戸市東灘区,0120,7,晴,乾燥,20180120
負傷,神戸市東灘区,0120,8,晴,乾燥,20180120
負傷,神戸市東灘区,0120,13,晴,乾燥,20180120
負傷,神戸市灘区,0120,22,晴,乾燥,20180120
負傷,神戸市兵庫区,0120,10,晴,乾燥,20180120
負傷,神戸市兵庫区,0120,12,晴,乾燥,20180120
負傷,神戸市北区,0120,11,曇,乾燥,20180120
負傷,神戸市北区,0120,16,晴,乾燥,20180120
負傷,神戸市北区,0120,17,晴,乾燥,20180120
負傷,神戸市長田区,0120,9,晴,乾燥,20180120
負傷,神戸市長田区,0120,18,晴,乾燥,20180120
負傷,神戸市垂水区,0120,14,晴,乾燥,20180120
負傷,神戸市西区,0120,5,晴,乾燥,20180120
負傷,神戸市西区,0120,11,晴,乾燥,20180120
負傷,神戸市西区,0120,19,晴,乾燥,20180120
負傷,神戸市中央区,0121,12,晴,乾燥,20180121
負傷,神戸市中央区,0121,10,晴,乾燥,20180121
負傷,神戸市中央区,0121,14,晴,乾燥,20180121
負傷,神戸市中央区,0121,17,晴,乾燥,20180121
負傷,神戸市中央区,0121,23,晴,乾燥,20180121
負傷,神戸市灘区,0121,16,晴,乾燥,20180121
負傷,神戸市兵庫区,0121,8,晴,乾燥,20180121
負傷,神戸市兵庫区,0121,15,曇,乾燥,20180121
負傷,神戸市北区,0121,15,曇,乾燥,20180121
負傷,神戸市北区,0121,18,晴,湿潤,20180121
負傷,神戸市長田区,0121,23,晴,乾燥,20180121
負傷,神戸市須磨区,0121,15,晴,乾燥,20180121
負傷,神戸市須磨区,0121,13,晴,乾燥,20180121
負傷,神戸市須磨区,0121,15,晴,乾燥,20180121
負傷,神戸市須磨区,0121,18,晴,乾燥,20180121
負傷,神戸市垂水区,0121,16,晴,乾燥,20180121
負傷,神戸市垂水区,0121,16,晴,乾燥,20180121
負傷,神戸市垂水区,0121,17,晴,乾燥,20180121
負傷,神戸市西区,0121,9,晴,乾燥,20180121
負傷,神戸市西区,0121,13,曇,乾燥,20180121
負傷,神戸市西区,0121,14,曇,乾燥,20180121
負傷,神戸市西区,0121,13,晴,乾燥,20180121
負傷,神戸市中央区,0122,13,雨,湿潤,20180122
負傷,神戸市東灘区,0122,6,曇,乾燥,20180122
負傷,神戸市東灘区,0122,8,曇,乾燥,20180122
負傷,神戸市灘区,0122,20,晴,乾燥,20180122
負傷,神戸市灘区,0122,8,晴,乾燥,20180122
負傷,神戸市北区,0122,11,雪,湿潤,20180122
負傷,神戸市北区,0122,21,曇,凍結 ,20180122
負傷,神戸市長田区,0122,17,曇,湿潤,20180122
負傷,神戸市長田区,0122,11,曇,乾燥,20180122
負傷,神戸市須磨区,0122,12,雨,湿潤,20180122
負傷,神戸市須磨区,0122,13,雨,湿潤,20180122
負傷,神戸市須磨区,0122,21,曇,湿潤,20180122
負傷,神戸市垂水区,0122,15,曇,乾燥,20180122
負傷,神戸市西区,0122,11,雨,湿潤,20180122
負傷,神戸市西区,0122,8,曇,乾燥,20180122
負傷,神戸市西区,0122,18,曇,乾燥,20180122
負傷,神戸市西区,0122,18,曇,乾燥,20180122
負傷,神戸市西区,0122,8,晴,乾燥,20180122
負傷,神戸市西区,0122,15,雪,湿潤,20180122
負傷,神戸市中央区,0123,13,曇,乾燥,20180123
負傷,神戸市中央区,0123,13,曇,乾燥,20180123
負傷,神戸市灘区,0123,8,晴,湿潤,20180123
負傷,神戸市灘区,0123,20,晴,乾燥,20180123
負傷,神戸市北区,0123,3,晴,乾燥,20180123
負傷,神戸市北区,0123,15,晴,乾燥,20180123
負傷,神戸市北区,0123,0,晴,湿潤,20180123
負傷,神戸市須磨区,0123,5,曇,湿潤,20180123
負傷,神戸市須磨区,0123,17,晴,乾燥,20180123
負傷,神戸市垂水区,0123,9,晴,乾燥,20180123
負傷,神戸市西区,0123,10,晴,乾燥,20180123
負傷,神戸市西区,0123,18,晴,乾燥,20180123
負傷,神戸市西区,0123,8,晴,乾燥,20180123
負傷,神戸市中央区,0124,4,晴,乾燥,20180124
負傷,神戸市中央区,0124,9,晴,乾燥,20180124
負傷,神戸市灘区,0124,6,晴,乾燥,20180124
負傷,神戸市兵庫区,0124,15,晴,乾燥,20180124
負傷,神戸市兵庫区,0124,13,晴,乾燥,20180124
負傷,神戸市兵庫区,0124,17,晴,乾燥,20180124
負傷,神戸市兵庫区,0124,7,晴,乾燥,20180124
負傷,神戸市北区,0124,11,晴,乾燥,20180124
負傷,神戸市北区,0124,18,曇,乾燥,20180124
負傷,神戸市北区,0124,12,晴,乾燥,20180124
負傷,神戸市北区,0124,2,晴,乾燥,20180124
負傷,神戸市須磨区,0124,10,晴,乾燥,20180124
負傷,神戸市垂水区,0124,5,晴,乾燥,20180124
負傷,神戸市西区,0124,12,晴,乾燥,20180124
負傷,神戸市西区,0124,11,晴,乾燥,20180124
負傷,神戸市西区,0124,15,晴,乾燥,20180124
負傷,神戸市西区,0124,18,晴,乾燥,20180124
負傷,神戸市西区,0124,18,晴,乾燥,20180124
負傷,神戸市西区,0124,13,晴,乾燥,20180124
負傷,神戸市西区,0124,21,曇,乾燥,20180124
負傷,神戸市中央区,0125,8,晴,乾燥,20180125
負傷,神戸市東灘区,0125,19,晴,乾燥,20180125
負傷,神戸市東灘区,0125,20,晴,乾燥,20180125
負傷,神戸市灘区,0125,12,晴,乾燥,20180125
負傷,神戸市灘区,0125,15,晴,乾燥,20180125
負傷,神戸市灘区,0125,22,晴,乾燥,20180125
負傷,神戸市灘区,0125,11,曇,乾燥,20180125
負傷,神戸市兵庫区,0125,14,晴,乾燥,20180125
負傷,神戸市北区,0125,8,晴,乾燥,20180125
負傷,神戸市北区,0125,13,晴,乾燥,20180125
負傷,神戸市北区,0125,15,晴,乾燥,20180125
負傷,神戸市長田区,0125,7,晴,乾燥,20180125
負傷,神戸市須磨区,0125,7,晴,乾燥,20180125
負傷,神戸市垂水区,0125,6,晴,乾燥,20180125
負傷,神戸市西区,0125,8,晴,乾燥,20180125
負傷,神戸市西区,0125,16,晴,乾燥,20180125
負傷,神戸市西区,0125,7,晴,乾燥,20180125
負傷,神戸市中央区,0126,18,晴,乾燥,20180126
負傷,神戸市中央区,0126,20,曇,乾燥,20180126
負傷,神戸市中央区,0126,9,晴,乾燥,20180126
負傷,神戸市中央区,0126,14,晴,乾燥,20180126
負傷,神戸市東灘区,0126,18,雪,湿潤,20180126
負傷,神戸市灘区,0126,6,晴,乾燥,20180126
負傷,神戸市灘区,0126,8,晴,乾燥,20180126
負傷,神戸市灘区,0126,23,晴,乾燥,20180126
負傷,神戸市兵庫区,0126,10,晴,乾燥,20180126
負傷,神戸市兵庫区,0126,17,晴,乾燥,20180126
負傷,神戸市兵庫区,0126,10,晴,乾燥,20180126
負傷,神戸市北区,0126,8,晴,乾燥,20180126
負傷,神戸市北区,0126,9,晴,乾燥,20180126
負傷,神戸市北区,0126,18,雪,湿潤,20180126
負傷,神戸市北区,0126,20,雪,湿潤,20180126
負傷,神戸市長田区,0126,12,晴,乾燥,20180126
負傷,神戸市西区,0126,12,晴,乾燥,20180126
負傷,神戸市西区,0126,13,晴,乾燥,20180126
負傷,神戸市中央区,0127,14,晴,乾燥,20180127
負傷,神戸市中央区,0127,16,晴,乾燥,20180127
負傷,神戸市東灘区,0127,9,雪,乾燥,20180127
負傷,神戸市東灘区,0127,13,曇,乾燥,20180127
負傷,神戸市灘区,0127,9,雪,湿潤,20180127
負傷,神戸市北区,0127,9,雪,積雪,20180127
負傷,神戸市北区,0127,1,曇,積雪,20180127
負傷,神戸市北区,0127,15,晴,乾燥,20180127
負傷,神戸市垂水区,0127,17,晴,乾燥,20180127
負傷,神戸市西区,0127,11,曇,乾燥,20180127
負傷,神戸市中央区,0128,16,晴,乾燥,20180128
負傷,神戸市中央区,0128,22,晴,乾燥,20180128
負傷,神戸市北区,0128,18,曇,湿潤,20180128
負傷,神戸市長田区,0128,16,曇,乾燥,20180128
負傷,神戸市垂水区,0128,0,晴,乾燥,20180128
負傷,神戸市垂水区,0128,5,晴,乾燥,20180128
負傷,神戸市西区,0128,9,曇,乾燥,20180128
負傷,神戸市西区,0128,18,曇,乾燥,20180128
負傷,神戸市中央区,0129,9,晴,乾燥,20180129
負傷,神戸市東灘区,0129,8,晴,乾燥,20180129
負傷,神戸市東灘区,0129,9,晴,乾燥,20180129
負傷,神戸市東灘区,0129,10,晴,乾燥,20180129
負傷,神戸市灘区,0129,17,晴,乾燥,20180129
負傷,神戸市灘区,0129,13,晴,乾燥,20180129
負傷,神戸市兵庫区,0129,16,晴,乾燥,20180129
負傷,神戸市北区,0129,7,晴,湿潤,20180129
負傷,神戸市長田区,0129,15,晴,乾燥,20180129
負傷,神戸市須磨区,0129,20,晴,乾燥,20180129
負傷,神戸市須磨区,0129,17,晴,乾燥,20180129
負傷,神戸市垂水区,0129,5,晴,乾燥,20180129
負傷,神戸市垂水区,0129,8,晴,乾燥,20180129
負傷,神戸市垂水区,0129,17,晴,乾燥,20180129
負傷,神戸市垂水区,0129,20,晴,乾燥,20180129
負傷,神戸市西区,0129,7,晴,乾燥,20180129
負傷,神戸市西区,0129,10,晴,乾燥,20180129
負傷,神戸市西区,0129,14,晴,乾燥,20180129
負傷,神戸市西区,0129,18,晴,乾燥,20180129
負傷,神戸市西区,0129,22,晴,乾燥,20180129
負傷,神戸市中央区,0130,15,晴,乾燥,20180130
負傷,神戸市中央区,0130,12,晴,乾燥,20180130
負傷,神戸市中央区,0130,8,晴,乾燥,20180130
負傷,神戸市東灘区,0130,7,晴,乾燥,20180130
負傷,神戸市東灘区,0130,7,晴,乾燥,20180130
負傷,神戸市東灘区,0130,7,晴,乾燥,20180130
負傷,神戸市灘区,0130,11,晴,乾燥,20180130
負傷,神戸市兵庫区,0130,10,晴,乾燥,20180130
負傷,神戸市兵庫区,0130,18,晴,乾燥,20180130
負傷,神戸市兵庫区,0130,17,晴,乾燥,20180130
負傷,神戸市兵庫区,0130,20,晴,乾燥,20180130
負傷,神戸市北区,0130,12,晴,乾燥,20180130
負傷,神戸市長田区,0130,8,晴,乾燥,20180130
負傷,神戸市長田区,0130,18,晴,乾燥,20180130
負傷,神戸市須磨区,0130,6,晴,乾燥,20180130
負傷,神戸市須磨区,0130,18,晴,乾燥,20180130
負傷,神戸市垂水区,0130,10,晴,乾燥,20180130
負傷,神戸市西区,0130,7,晴,乾燥,20180130
負傷,神戸市西区,0130,7,晴,乾燥,20180130
負傷,神戸市西区,0130,15,晴,乾燥,20180130
負傷,神戸市西区,0130,17,晴,乾燥,20180130
負傷,神戸市西区,0130,21,晴,乾燥,20180130
負傷,神戸市西区,0130,16,晴,乾燥,20180130
負傷,神戸市中央区,0131,8,晴,乾燥,20180131
負傷,神戸市中央区,0131,9,晴,乾燥,20180131
負傷,神戸市中央区,0131,19,晴,乾燥,20180131
負傷,神戸市中央区,0131,18,晴,乾燥,20180131
負傷,神戸市東灘区,0131,17,晴,乾燥,20180131
負傷,神戸市兵庫区,0131,13,曇,乾燥,20180131
負傷,神戸市北区,0131,19,晴,乾燥,20180131
